,12/31/1999,12/31/2000,12/31/2001,12/31/2002,12/31/2003,12/31/2004,12/31/2005,12/31/2006,12/31/2007,12/31/2008,12/31/2009,12/31/2010,12/31/2011,12/31/2012,12/31/2013,12/31/2014,12/31/2015,12/31/2016,12/31/2017,12/31/2018,12/31/2019,12/31/2020,12/31/2021,12/31/2022,12/31/2023,12/31/2024
POOL,3.7586746215820312,6.518950939178467,8.938416481018066,9.458847045898438,16.349687576293945,23.82730212438965,28.241801254638673,30.38012339819336,16.66866217840576,15.3328798984375,18.107419388183594,22.136082565673828,28.92057963598633,39.78386958349609,55.331515610107424,62.10374156225586,79.87091914404297,102.57490382421875,128.40219905126952,148.38568019140624,215.1002431796875,363.60050929296875,553.644046890625,313.7332924960937,415.72619410742186,366.70756617773435
LAMR,33.0018310546875,21.05231475830078,22.7303524017334,18.290109634399414,20.42295265197754,23.379478454589844,25.1632080078125,35.669246673583984,30.397693634033203,10.314027309417725,21.352291107177734,25.906579971313477,19.043559074401855,25.320775985717773,32.88446807861328,38.120826721191406,46.505435943603516,56.164653320312496,66.47364028930664,69.05820678710938,90.79504211425781,90.46362884521484,130.0580731201172,116.0899868774414,136.3579312133789,161.13363311767577
ENTG,,7.179774284362793,10.590688705444336,9.746501922607422,12.470918655395508,9.487491607666016,9.036619186401367,10.37964153289795,8.317143440246582,1.9090100526809692,5.113077640533447,7.194762229919434,8.374704360961914,8.41307544708252,11.079930305480957,12.787491798400879,12.988943099975586,17.171493530273438,29.344572372436524,26.998447036743165,49.771063232421874,95.62969085693359,137.4427862548828,66.53996795654297,121.1143148803711,101.69443725585937
SUZ,,,,,,,,,,3.5078670978546143,8.648667335510254,8.267455101013184,3.2541167736053467,2.9662981033325195,3.3187291622161865,3.515503406524658,4.097015857696533,3.7798268795013428,5.286471843719482,8.546462059020996,8.935066452026367,10.173440208435059,9.7458012008667,9.460365837097168,11.955575065612793,11.354999694824219
CRS,8.779830131530762,12.273908920288086,10.422001304626464,6.428593124389648,13.260747985839844,22.500982849121094,27.946853439331054,39.954229156494144,58.08162097167969,19.54465697479248,26.47052569580078,37.9572970123291,47.457019226074216,47.66879473876953,58.50915225219727,49.45526461791992,35.46893717956543,41.30401133728027,55.46017428588867,43.424437973022464,57.3502829284668,39.9373923034668,41.79629122924805,51.01303927612305,85.8188490600586,183.436453125
SJM,9.139365196228027,13.429193649291992,18.063267517089844,21.28653480529785,25.580751571655274,27.72580207824707,27.760577392578124,31.897741851806643,35.23431419372559,40.08810615539551,54.72439682006836,59.334661407470705,70.89198471069335,79.18165374755858,95.758095703125,99.17959442138672,119.57125427246093,127.50922332763672,130.0913333129883,111.75099151611329,125.26559509277344,141.4229309082031,166.36278961181642,194.83560180664062,173.40060821533203,166.0858282470703
RDY,,,1.5558824634552002,1.6002023031234742,2.666416996383667,1.6622184246063232,1.8679505308151245,3.1371328346252443,3.1880233264923095,1.7761036989212036,4.334895876312256,6.604142118835449,5.6023948211669925,6.347766907501221,7.862927766418457,9.633686114501954,9.060595697021485,8.981072052001952,7.671474761962891,7.816822275543213,8.504870411682129,14.318066609191895,13.56654064025879,11.240519567871093,15.1107455078125,17.07021394958496
DOCS,,,,,,,,,,,,,,,,,,,,,,,51.119998931884766,33.560001373291016,28.040000915527344,53.459999084472656
DOC,3.5348050158386233,5.803634077011108,8.229282717651367,10.331717732177735,14.051626579833986,16.682860630859373,18.04218985473633,23.83549493359375,25.254953240600585,24.79260776879883,29.06475255847168,33.849096431579596,38.48849362170411,42.775042994750976,41.637468706542975,48.76271871276856,48.888517317626956,48.63339495483399,48.65803644958497,52.49105044189454,59.48564928833008,59.01182047668457,66.0425623590088,59.25979906860352,56.98075129333497,59.463441341552745
AEG,18.199651807006838,16.624481480773927,12.056413783813477,7.742963425140381,8.723118557434082,9.11054962966919,11.075280655364992,13.136427540283204,13.79316517303467,9.449398176651002,9.433653490524293,9.228967802505494,8.142562048416139,9.749606392364504,12.037166706542969,11.401740253906251,10.709409435729981,11.105718704681397,12.155291862945557,11.19946538017273,11.777855318527223,11.434664787750245,12.544223003845216,13.021910988311769,14.220977417449951,14.982083454589844
ASND,,,,,,,,,,,,,,,,,18.09000015258789,20.239999771118164,40.060001373291016,59.88999938964844,135.97000122070312,170.19000244140625,136.41000366210938,122.12999725341797,125.94999694824219,136.47999572753906
ALLY,,,,,,,,,,,,,,,,18.43238067626953,14.454331398010254,15.039846572875977,23.780653533935546,19.410260314941407,27.042965698242188,32.84227996826172,45.09631866455078,26.77252639770508,38.86703857421875,41.86747650146484
BXP,11.309457374572753,17.876320472717286,19.178145538330078,21.88301114654541,29.659138961791992,39.52968919372559,51.1974208984375,79.77896112060547,82.661341796875,66.54170022583008,79.13484338378906,91.95520166015625,102.69099267578125,109.45760644531249,114.94029306030274,145.46984704589843,150.33563989257811,152.94510186767576,161.1705245361328,154.13726037597655,179.10483361816404,153.85485833740233,178.33686242675782,145.42234399414062,155.70657128906248,165.41077722167967
SWK,16.271469230651856,18.261682052612304,27.912091217041016,22.929854583740234,26.45858428955078,34.74125152587891,36.04955406188965,39.32029235839844,40.02673873901367,32.16364799499512,47.21432510375977,59.82435607910156,62.92424835205078,69.26027435302734,79.4187678527832,94.70707794189454,106.62926635742187,116.54095397949219,165.13072326660156,128.24763427734376,172.35804992675781,188.55076965332032,201.26142150878906,109.25833129882812,136.47921630859375,125.39594696044921
